"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/19/2014 22:06:34:325 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""] / count patches"
"1368","""HD""","0.5","0.5","1","0","""moore_r=3""","true","500","0.6012"
"1378","""HD""","0.52","0.5","1","0","""moore_r=1""","true","500","0.5236"
"1379","""HD""","0.52","0.5","1","0","""moore_r=1""","true","500","0.5324"
"1380","""HD""","0.52","0.5","1","0","""moore_r=1""","true","500","0.52"
"1381","""HD""","0.52","0.5","1","0","""von neumann_r=1""","true","500","0.5352"
"1382","""HD""","0.52","0.5","1","0","""von neumann_r=1""","true","500","0.534"
"1383","""HD""","0.52","0.5","1","0","""von neumann_r=1""","true","500","0.5564"
"1375","""HD""","0.51","0.5","1","0","""moore_r=3""","true","500","0.5924"
"1377","""HD""","0.51","0.5","1","0","""moore_r=3""","true","500","0.596"
"1376","""HD""","0.51","0.5","1","0","""moore_r=3""","true","500","0.5968"
"1387","""HD""","0.53","0.5","1","0","""moore_r=1""","true","500","0.5104"
"1388","""HD""","0.53","0.5","1","0","""moore_r=1""","true","500","0.5008"
"1389","""HD""","0.53","0.5","1","0","""moore_r=1""","true","500","0.5156"
"1390","""HD""","0.53","0.5","1","0","""von neumann_r=1""","true","500","0.5528"
"1391","""HD""","0.53","0.5","1","0","""von neumann_r=1""","true","500","0.5252"
"1384","""HD""","0.52","0.5","1","0","""moore_r=3""","true","500","0.5872"
"1385","""HD""","0.52","0.5","1","0","""moore_r=3""","true","500","0.5828"
"1392","""HD""","0.53","0.5","1","0","""von neumann_r=1""","true","500","0.544"
"1386","""HD""","0.52","0.5","1","0","""moore_r=3""","true","500","0.5824"
"1396","""HD""","0.54","0.5","1","0","""moore_r=1""","true","500","0.5032"
"1397","""HD""","0.54","0.5","1","0","""moore_r=1""","true","500","0.506"
"1398","""HD""","0.54","0.5","1","0","""moore_r=1""","true","500","0.4952"
"1399","""HD""","0.54","0.5","1","0","""von neumann_r=1""","true","500","0.5348"
"1400","""HD""","0.54","0.5","1","0","""von neumann_r=1""","true","500","0.5236"
"1401","""HD""","0.54","0.5","1","0","""von neumann_r=1""","true","500","0.5324"
"1393","""HD""","0.53","0.5","1","0","""moore_r=3""","true","500","0.582"
"1394","""HD""","0.53","0.5","1","0","""moore_r=3""","true","500","0.5784"
"1395","""HD""","0.53","0.5","1","0","""moore_r=3""","true","500","0.5764"
"1405","""HD""","0.55","0.5","1","0","""moore_r=1""","true","500","0.4948"
"1406","""HD""","0.55","0.5","1","0","""moore_r=1""","true","500","0.4876"
"1407","""HD""","0.55","0.5","1","0","""moore_r=1""","true","500","0.4828"
"1408","""HD""","0.55","0.5","1","0","""von neumann_r=1""","true","500","0.5064"
"1409","""HD""","0.55","0.5","1","0","""von neumann_r=1""","true","500","0.518"
"1403","""HD""","0.54","0.5","1","0","""moore_r=3""","true","500","0.5684"
"1402","""HD""","0.54","0.5","1","0","""moore_r=3""","true","500","0.5664"
"1410","""HD""","0.55","0.5","1","0","""von neumann_r=1""","true","500","0.512"
"1404","""HD""","0.54","0.5","1","0","""moore_r=3""","true","500","0.5692"
"1414","""HD""","0.56","0.5","1","0","""moore_r=1""","true","500","0.47"
"1415","""HD""","0.56","0.5","1","0","""moore_r=1""","true","500","0.4728"
"1416","""HD""","0.56","0.5","1","0","""moore_r=1""","true","500","0.4888"
"1417","""HD""","0.56","0.5","1","0","""von neumann_r=1""","true","500","0.486"
"1418","""HD""","0.56","0.5","1","0","""von neumann_r=1""","true","500","0.4916"
"1419","""HD""","0.56","0.5","1","0","""von neumann_r=1""","true","500","0.4992"
"1411","""HD""","0.55","0.5","1","0","""moore_r=3""","true","500","0.5532"
"1412","""HD""","0.55","0.5","1","0","""moore_r=3""","true","500","0.5556"
"1413","""HD""","0.55","0.5","1","0","""moore_r=3""","true","500","0.5564"
"1423","""HD""","0.57","0.5","1","0","""moore_r=1""","true","500","0.4816"
"1424","""HD""","0.57","0.5","1","0","""moore_r=1""","true","500","0.464"
"1425","""HD""","0.57","0.5","1","0","""moore_r=1""","true","500","0.4624"
"1426","""HD""","0.57","0.5","1","0","""von neumann_r=1""","true","500","0.5028"
"1427","""HD""","0.57","0.5","1","0","""von neumann_r=1""","true","500","0.4952"
"1420","""HD""","0.56","0.5","1","0","""moore_r=3""","true","500","0.5512"
"1428","""HD""","0.57","0.5","1","0","""von neumann_r=1""","true","500","0.4884"
"1421","""HD""","0.56","0.5","1","0","""moore_r=3""","true","500","0.5508"
"1422","""HD""","0.56","0.5","1","0","""moore_r=3""","true","500","0.5452"
"1432","""HD""","0.58","0.5","1","0","""moore_r=1""","true","500","0.4552"
"1433","""HD""","0.58","0.5","1","0","""moore_r=1""","true","500","0.46"
"1434","""HD""","0.58","0.5","1","0","""moore_r=1""","true","500","0.4556"
"1435","""HD""","0.58","0.5","1","0","""von neumann_r=1""","true","500","0.4708"
"1436","""HD""","0.58","0.5","1","0","""von neumann_r=1""","true","500","0.4772"
"1437","""HD""","0.58","0.5","1","0","""von neumann_r=1""","true","500","0.464"
"1429","""HD""","0.57","0.5","1","0","""moore_r=3""","true","500","0.5348"
"1430","""HD""","0.57","0.5","1","0","""moore_r=3""","true","500","0.5316"
"1431","""HD""","0.57","0.5","1","0","""moore_r=3""","true","500","0.5372"
"1441","""HD""","0.59","0.5","1","0","""moore_r=1""","true","500","0.4492"
"1442","""HD""","0.59","0.5","1","0","""moore_r=1""","true","500","0.4448"
"1443","""HD""","0.59","0.5","1","0","""moore_r=1""","true","500","0.454"
"1444","""HD""","0.59","0.5","1","0","""von neumann_r=1""","true","500","0.46"
"1445","""HD""","0.59","0.5","1","0","""von neumann_r=1""","true","500","0.47"
"1446","""HD""","0.59","0.5","1","0","""von neumann_r=1""","true","500","0.482"
"1438","""HD""","0.58","0.5","1","0","""moore_r=3""","true","500","0.5296"
"1439","""HD""","0.58","0.5","1","0","""moore_r=3""","true","500","0.526"
"1440","""HD""","0.58","0.5","1","0","""moore_r=3""","true","500","0.528"
"1450","""HD""","0.6","0.5","1","0","""moore_r=1""","true","500","0.4304"
"1451","""HD""","0.6","0.5","1","0","""moore_r=1""","true","500","0.4388"
"1452","""HD""","0.6","0.5","1","0","""moore_r=1""","true","500","0.4412"
"1453","""HD""","0.6","0.5","1","0","""von neumann_r=1""","true","500","0.458"
"1447","""HD""","0.59","0.5","1","0","""moore_r=3""","true","500","0.512"
"1454","""HD""","0.6","0.5","1","0","""von neumann_r=1""","true","500","0.4492"
"1448","""HD""","0.59","0.5","1","0","""moore_r=3""","true","500","0.5144"
"1455","""HD""","0.6","0.5","1","0","""von neumann_r=1""","true","500","0.4696"
"1449","""HD""","0.59","0.5","1","0","""moore_r=3""","true","500","0.516"
"1459","""HD""","0.61","0.5","1","0","""moore_r=1""","true","500","0.4144"
"1460","""HD""","0.61","0.5","1","0","""moore_r=1""","true","500","0.428"
"1461","""HD""","0.61","0.5","1","0","""moore_r=1""","true","500","0.422"
"1462","""HD""","0.61","0.5","1","0","""von neumann_r=1""","true","500","0.43"
"1463","""HD""","0.61","0.5","1","0","""von neumann_r=1""","true","500","0.4416"
"1464","""HD""","0.61","0.5","1","0","""von neumann_r=1""","true","500","0.45"
"1457","""HD""","0.6","0.5","1","0","""moore_r=3""","true","500","0.502"
"1456","""HD""","0.6","0.5","1","0","""moore_r=3""","true","500","0.504"
"1458","""HD""","0.6","0.5","1","0","""moore_r=3""","true","500","0.506"
"1468","""HD""","0.62","0.5","1","0","""moore_r=1""","true","500","0.412"
"1469","""HD""","0.62","0.5","1","0","""moore_r=1""","true","500","0.4248"
"1470","""HD""","0.62","0.5","1","0","""moore_r=1""","true","500","0.4036"
"1471","""HD""","0.62","0.5","1","0","""von neumann_r=1""","true","500","0.4212"
"1472","""HD""","0.62","0.5","1","0","""von neumann_r=1""","true","500","0.4168"
"1473","""HD""","0.62","0.5","1","0","""von neumann_r=1""","true","500","0.428"
"1465","""HD""","0.61","0.5","1","0","""moore_r=3""","true","500","0.4936"
"1466","""HD""","0.61","0.5","1","0","""moore_r=3""","true","500","0.4968"
"1467","""HD""","0.61","0.5","1","0","""moore_r=3""","true","500","0.502"
"1477","""HD""","0.63","0.5","1","0","""moore_r=1""","true","500","0.3936"
"1478","""HD""","0.63","0.5","1","0","""moore_r=1""","true","500","0.3996"
"1479","""HD""","0.63","0.5","1","0","""moore_r=1""","true","500","0.3936"
"1480","""HD""","0.63","0.5","1","0","""von neumann_r=1""","true","500","0.412"
"1474","""HD""","0.62","0.5","1","0","""moore_r=3""","true","500","0.4824"
"1481","""HD""","0.63","0.5","1","0","""von neumann_r=1""","true","500","0.4208"
"1482","""HD""","0.63","0.5","1","0","""von neumann_r=1""","true","500","0.4168"
"1475","""HD""","0.62","0.5","1","0","""moore_r=3""","true","500","0.4704"
"1476","""HD""","0.62","0.5","1","0","""moore_r=3""","true","500","0.4848"
"1486","""HD""","0.64","0.5","1","0","""moore_r=1""","true","500","0.3908"
"1487","""HD""","0.64","0.5","1","0","""moore_r=1""","true","500","0.3748"
"1488","""HD""","0.64","0.5","1","0","""moore_r=1""","true","500","0.3968"
"1489","""HD""","0.64","0.5","1","0","""von neumann_r=1""","true","500","0.4112"
"1490","""HD""","0.64","0.5","1","0","""von neumann_r=1""","true","500","0.39"
"1491","""HD""","0.64","0.5","1","0","""von neumann_r=1""","true","500","0.4088"
"1484","""HD""","0.63","0.5","1","0","""moore_r=3""","true","500","0.4736"
"1483","""HD""","0.63","0.5","1","0","""moore_r=3""","true","500","0.478"
"1485","""HD""","0.63","0.5","1","0","""moore_r=3""","true","500","0.4736"
"1495","""HD""","0.65","0.5","1","0","""moore_r=1""","true","500","0.3776"
"1496","""HD""","0.65","0.5","1","0","""moore_r=1""","true","500","0.376"
"1497","""HD""","0.65","0.5","1","0","""moore_r=1""","true","500","0.382"
"1498","""HD""","0.65","0.5","1","0","""von neumann_r=1""","true","500","0.3916"
"1499","""HD""","0.65","0.5","1","0","""von neumann_r=1""","true","500","0.3892"
"1500","""HD""","0.65","0.5","1","0","""von neumann_r=1""","true","500","0.3776"
"1492","""HD""","0.64","0.5","1","0","""moore_r=3""","true","500","0.4616"
"1493","""HD""","0.64","0.5","1","0","""moore_r=3""","true","500","0.462"
"1494","""HD""","0.64","0.5","1","0","""moore_r=3""","true","500","0.466"
"1504","""HD""","0.66","0.5","1","0","""moore_r=1""","true","500","0.3596"
"1505","""HD""","0.66","0.5","1","0","""moore_r=1""","true","500","0.3488"
"1506","""HD""","0.66","0.5","1","0","""moore_r=1""","true","500","0.3496"
"1507","""HD""","0.66","0.5","1","0","""von neumann_r=1""","true","500","0.3548"
"1508","""HD""","0.66","0.5","1","0","""von neumann_r=1""","true","500","0.368"
"1501","""HD""","0.65","0.5","1","0","""moore_r=3""","true","500","0.4476"
"1509","""HD""","0.66","0.5","1","0","""von neumann_r=1""","true","500","0.3664"
"1502","""HD""","0.65","0.5","1","0","""moore_r=3""","true","500","0.4516"
"1503","""HD""","0.65","0.5","1","0","""moore_r=3""","true","500","0.454"
"1513","""HD""","0.67","0.5","1","0","""moore_r=1""","true","500","0.358"
"1514","""HD""","0.67","0.5","1","0","""moore_r=1""","true","500","0.35"
"1515","""HD""","0.67","0.5","1","0","""moore_r=1""","true","500","0.3524"
"1516","""HD""","0.67","0.5","1","0","""von neumann_r=1""","true","500","0.3452"
"1517","""HD""","0.67","0.5","1","0","""von neumann_r=1""","true","500","0.3476"
"1518","""HD""","0.67","0.5","1","0","""von neumann_r=1""","true","500","0.3444"
"1510","""HD""","0.66","0.5","1","0","""moore_r=3""","true","500","0.44"
"1512","""HD""","0.66","0.5","1","0","""moore_r=3""","true","500","0.4376"
"1511","""HD""","0.66","0.5","1","0","""moore_r=3""","true","500","0.4404"
"1522","""HD""","0.68","0.5","1","0","""moore_r=1""","true","500","0.3344"
"1523","""HD""","0.68","0.5","1","0","""moore_r=1""","true","500","0.3248"
"1524","""HD""","0.68","0.5","1","0","""moore_r=1""","true","500","0.3308"
"1525","""HD""","0.68","0.5","1","0","""von neumann_r=1""","true","500","0.3304"
"1526","""HD""","0.68","0.5","1","0","""von neumann_r=1""","true","500","0.328"
"1519","""HD""","0.67","0.5","1","0","""moore_r=3""","true","500","0.426"
"1527","""HD""","0.68","0.5","1","0","""von neumann_r=1""","true","500","0.322"
"1520","""HD""","0.67","0.5","1","0","""moore_r=3""","true","500","0.4324"
"1521","""HD""","0.67","0.5","1","0","""moore_r=3""","true","500","0.4268"
"1531","""HD""","0.69","0.5","1","0","""moore_r=1""","true","500","0.3104"
"1532","""HD""","0.69","0.5","1","0","""moore_r=1""","true","500","0.3084"
"1533","""HD""","0.69","0.5","1","0","""moore_r=1""","true","500","0.3268"
"1534","""HD""","0.69","0.5","1","0","""von neumann_r=1""","true","500","0.3076"
"1535","""HD""","0.69","0.5","1","0","""von neumann_r=1""","true","500","0.3196"
"1536","""HD""","0.69","0.5","1","0","""von neumann_r=1""","true","500","0.3212"
"1528","""HD""","0.68","0.5","1","0","""moore_r=3""","true","500","0.4236"
"1529","""HD""","0.68","0.5","1","0","""moore_r=3""","true","500","0.4152"
"1530","""HD""","0.68","0.5","1","0","""moore_r=3""","true","500","0.416"
"1540","""HD""","0.7","0.5","1","0","""moore_r=1""","true","500","0.3092"
"1541","""HD""","0.7","0.5","1","0","""moore_r=1""","true","500","0.316"
"1542","""HD""","0.7","0.5","1","0","""moore_r=1""","true","500","0.3156"
"1543","""HD""","0.7","0.5","1","0","""von neumann_r=1""","true","500","0.302"
"1544","""HD""","0.7","0.5","1","0","""von neumann_r=1""","true","500","0.2896"
"1545","""HD""","0.7","0.5","1","0","""von neumann_r=1""","true","500","0.306"
"1537","""HD""","0.69","0.5","1","0","""moore_r=3""","true","500","0.4128"
"1538","""HD""","0.69","0.5","1","0","""moore_r=3""","true","500","0.408"
"1539","""HD""","0.69","0.5","1","0","""moore_r=3""","true","500","0.4136"
"1549","""HD""","0.71","0.5","1","0","""moore_r=1""","true","500","0.3004"
"1550","""HD""","0.71","0.5","1","0","""moore_r=1""","true","500","0.3108"
"1551","""HD""","0.71","0.5","1","0","""moore_r=1""","true","500","0.31"
"1552","""HD""","0.71","0.5","1","0","""von neumann_r=1""","true","500","0.2884"
"1553","""HD""","0.71","0.5","1","0","""von neumann_r=1""","true","500","0.2812"
"1546","""HD""","0.7","0.5","1","0","""moore_r=3""","true","500","0.3948"
"1548","""HD""","0.7","0.5","1","0","""moore_r=3""","true","500","0.3936"
"1547","""HD""","0.7","0.5","1","0","""moore_r=3""","true","500","0.4056"
"1554","""HD""","0.71","0.5","1","0","""von neumann_r=1""","true","500","0.2704"
"1558","""HD""","0.72","0.5","1","0","""moore_r=1""","true","500","0.292"
"1559","""HD""","0.72","0.5","1","0","""moore_r=1""","true","500","0.2804"
"1560","""HD""","0.72","0.5","1","0","""moore_r=1""","true","500","0.286"
"1561","""HD""","0.72","0.5","1","0","""von neumann_r=1""","true","500","0.2604"
"1562","""HD""","0.72","0.5","1","0","""von neumann_r=1""","true","500","0.2512"
"1563","""HD""","0.72","0.5","1","0","""von neumann_r=1""","true","500","0.2504"
"1556","""HD""","0.71","0.5","1","0","""moore_r=3""","true","500","0.3884"
"1555","""HD""","0.71","0.5","1","0","""moore_r=3""","true","500","0.378"
"1557","""HD""","0.71","0.5","1","0","""moore_r=3""","true","500","0.3824"
"1567","""HD""","0.73","0.5","1","0","""moore_r=1""","true","500","0.2652"
"1568","""HD""","0.73","0.5","1","0","""moore_r=1""","true","500","0.2704"
"1569","""HD""","0.73","0.5","1","0","""moore_r=1""","true","500","0.2792"
"1570","""HD""","0.73","0.5","1","0","""von neumann_r=1""","true","500","0.2408"
"1571","""HD""","0.73","0.5","1","0","""von neumann_r=1""","true","500","0.2196"
"1572","""HD""","0.73","0.5","1","0","""von neumann_r=1""","true","500","0.248"
"1564","""HD""","0.72","0.5","1","0","""moore_r=3""","true","500","0.3736"
"1565","""HD""","0.72","0.5","1","0","""moore_r=3""","true","500","0.3688"
"1566","""HD""","0.72","0.5","1","0","""moore_r=3""","true","500","0.3692"
"1576","""HD""","0.74","0.5","1","0","""moore_r=1""","true","500","0.2488"
"1577","""HD""","0.74","0.5","1","0","""moore_r=1""","true","500","0.2468"
"1578","""HD""","0.74","0.5","1","0","""moore_r=1""","true","500","0.246"
"1579","""HD""","0.74","0.5","1","0","""von neumann_r=1""","true","500","0.2092"
"1580","""HD""","0.74","0.5","1","0","""von neumann_r=1""","true","500","0.2144"
"1581","""HD""","0.74","0.5","1","0","""von neumann_r=1""","true","500","0.218"
"1573","""HD""","0.73","0.5","1","0","""moore_r=3""","true","500","0.36"
"1574","""HD""","0.73","0.5","1","0","""moore_r=3""","true","500","0.3604"
"1575","""HD""","0.73","0.5","1","0","""moore_r=3""","true","500","0.3624"
"1585","""HD""","0.75","0.5","1","0","""moore_r=1""","true","500","0.2444"
"1586","""HD""","0.75","0.5","1","0","""moore_r=1""","true","500","0.2384"
"1587","""HD""","0.75","0.5","1","0","""moore_r=1""","true","500","0.2516"
"1588","""HD""","0.75","0.5","1","0","""von neumann_r=1""","true","500","0.1824"
"1589","""HD""","0.75","0.5","1","0","""von neumann_r=1""","true","500","0.1856"
"1590","""HD""","0.75","0.5","1","0","""von neumann_r=1""","true","500","0.1832"
"1582","""HD""","0.74","0.5","1","0","""moore_r=3""","true","500","0.348"
"1583","""HD""","0.74","0.5","1","0","""moore_r=3""","true","500","0.3532"
"1584","""HD""","0.74","0.5","1","0","""moore_r=3""","true","500","0.3452"
"1594","""HD""","0.76","0.5","1","0","""moore_r=1""","true","500","0.2256"
"1595","""HD""","0.76","0.5","1","0","""moore_r=1""","true","500","0.2308"
"1596","""HD""","0.76","0.5","1","0","""moore_r=1""","true","500","0.2232"
"1597","""HD""","0.76","0.5","1","0","""von neumann_r=1""","true","500","0.1508"
"1591","""HD""","0.75","0.5","1","0","""moore_r=3""","true","500","0.3332"
"1598","""HD""","0.76","0.5","1","0","""von neumann_r=1""","true","500","0.1264"
"1593","""HD""","0.75","0.5","1","0","""moore_r=3""","true","500","0.338"
"1592","""HD""","0.75","0.5","1","0","""moore_r=3""","true","500","0.3324"
"1599","""HD""","0.76","0.5","1","0","""von neumann_r=1""","true","500","0.1548"
"1603","""HD""","0.77","0.5","1","0","""moore_r=1""","true","500","0.2064"
"1604","""HD""","0.77","0.5","1","0","""moore_r=1""","true","500","0.2116"
"1605","""HD""","0.77","0.5","1","0","""moore_r=1""","true","500","0.2048"
"1606","""HD""","0.77","0.5","1","0","""von neumann_r=1""","true","500","0.134"
"1607","""HD""","0.77","0.5","1","0","""von neumann_r=1""","true","500","0.1192"
"1608","""HD""","0.77","0.5","1","0","""von neumann_r=1""","true","500","0.1176"
"1600","""HD""","0.76","0.5","1","0","""moore_r=3""","true","500","0.3244"
"1601","""HD""","0.76","0.5","1","0","""moore_r=3""","true","500","0.3208"
"1602","""HD""","0.76","0.5","1","0","""moore_r=3""","true","500","0.3284"
"1612","""HD""","0.78","0.5","1","0","""moore_r=1""","true","500","0.1944"
"1613","""HD""","0.78","0.5","1","0","""moore_r=1""","true","500","0.1968"
"1614","""HD""","0.78","0.5","1","0","""moore_r=1""","true","500","0.198"
"1615","""HD""","0.78","0.5","1","0","""von neumann_r=1""","true","500","0.0796"
"1616","""HD""","0.78","0.5","1","0","""von neumann_r=1""","true","500","0.1024"
"1609","""HD""","0.77","0.5","1","0","""moore_r=3""","true","500","0.3104"
"1617","""HD""","0.78","0.5","1","0","""von neumann_r=1""","true","500","0.0976"
"1611","""HD""","0.77","0.5","1","0","""moore_r=3""","true","500","0.3116"
"1610","""HD""","0.77","0.5","1","0","""moore_r=3""","true","500","0.3104"
"1621","""HD""","0.79","0.5","1","0","""moore_r=1""","true","500","0.1764"
"1622","""HD""","0.79","0.5","1","0","""moore_r=1""","true","500","0.178"
"1623","""HD""","0.79","0.5","1","0","""moore_r=1""","true","500","0.174"
"1624","""HD""","0.79","0.5","1","0","""von neumann_r=1""","true","500","0.0724"
"1618","""HD""","0.78","0.5","1","0","""moore_r=3""","true","500","0.298"
"1619","""HD""","0.78","0.5","1","0","""moore_r=3""","true","500","0.3008"
"1625","""HD""","0.79","0.5","1","0","""von neumann_r=1""","true","500","0.072"
"1626","""HD""","0.79","0.5","1","0","""von neumann_r=1""","true","500","0.0664"
"1620","""HD""","0.78","0.5","1","0","""moore_r=3""","true","500","0.3028"
"1630","""HD""","0.8","0.5","1","0","""moore_r=1""","true","500","0.1608"
"1631","""HD""","0.8","0.5","1","0","""moore_r=1""","true","500","0.1628"
"1632","""HD""","0.8","0.5","1","0","""moore_r=1""","true","500","0.1568"
"1633","""HD""","0.8","0.5","1","0","""von neumann_r=1""","true","500","0.0528"
"1634","""HD""","0.8","0.5","1","0","""von neumann_r=1""","true","500","0.0452"
"1635","""HD""","0.8","0.5","1","0","""von neumann_r=1""","true","500","0.05"
"1627","""HD""","0.79","0.5","1","0","""moore_r=3""","true","500","0.2804"
"1629","""HD""","0.79","0.5","1","0","""moore_r=3""","true","500","0.2832"
"1628","""HD""","0.79","0.5","1","0","""moore_r=3""","true","500","0.2784"
"1639","""HD""","0.81","0.5","1","0","""moore_r=1""","true","500","0.1388"
"1640","""HD""","0.81","0.5","1","0","""moore_r=1""","true","500","0.146"
"1641","""HD""","0.81","0.5","1","0","""moore_r=1""","true","500","0.1452"
"1642","""HD""","0.81","0.5","1","0","""von neumann_r=1""","true","500","0.0408"
"1643","""HD""","0.81","0.5","1","0","""von neumann_r=1""","true","500","0.0508"
"1644","""HD""","0.81","0.5","1","0","""von neumann_r=1""","true","500","0.0468"
"1636","""HD""","0.8","0.5","1","0","""moore_r=3""","true","500","0.2688"
"1638","""HD""","0.8","0.5","1","0","""moore_r=3""","true","500","0.2676"
"1637","""HD""","0.8","0.5","1","0","""moore_r=3""","true","500","0.268"
"1648","""HD""","0.82","0.5","1","0","""moore_r=1""","true","500","0.1292"
"1649","""HD""","0.82","0.5","1","0","""moore_r=1""","true","500","0.1288"
"1650","""HD""","0.82","0.5","1","0","""moore_r=1""","true","500","0.1264"
"1651","""HD""","0.82","0.5","1","0","""von neumann_r=1""","true","500","0.0424"
"1652","""HD""","0.82","0.5","1","0","""von neumann_r=1""","true","500","0.042"
"1653","""HD""","0.82","0.5","1","0","""von neumann_r=1""","true","500","0.0328"
"1645","""HD""","0.81","0.5","1","0","""moore_r=3""","true","500","0.2632"
"1646","""HD""","0.81","0.5","1","0","""moore_r=3""","true","500","0.2572"
"1647","""HD""","0.81","0.5","1","0","""moore_r=3""","true","500","0.256"
"1657","""HD""","0.83","0.5","1","0","""moore_r=1""","true","500","0.096"
"1658","""HD""","0.83","0.5","1","0","""moore_r=1""","true","500","0.1068"
"1659","""HD""","0.83","0.5","1","0","""moore_r=1""","true","500","0.1012"
"1660","""HD""","0.83","0.5","1","0","""von neumann_r=1""","true","500","0.022"
"1661","""HD""","0.83","0.5","1","0","""von neumann_r=1""","true","500","0.0368"
"1662","""HD""","0.83","0.5","1","0","""von neumann_r=1""","true","500","0.0392"
"1654","""HD""","0.82","0.5","1","0","""moore_r=3""","true","500","0.242"
"1655","""HD""","0.82","0.5","1","0","""moore_r=3""","true","500","0.2408"
"1656","""HD""","0.82","0.5","1","0","""moore_r=3""","true","500","0.2412"
"1666","""HD""","0.84","0.5","1","0","""moore_r=1""","true","500","0.076"
"1667","""HD""","0.84","0.5","1","0","""moore_r=1""","true","500","0.0816"
"1668","""HD""","0.84","0.5","1","0","""moore_r=1""","true","500","0.0692"
"1669","""HD""","0.84","0.5","1","0","""von neumann_r=1""","true","500","0.0368"
"1670","""HD""","0.84","0.5","1","0","""von neumann_r=1""","true","500","0.0376"
"1663","""HD""","0.83","0.5","1","0","""moore_r=3""","true","500","0.2316"
"1671","""HD""","0.84","0.5","1","0","""von neumann_r=1""","true","500","0.0316"
"1664","""HD""","0.83","0.5","1","0","""moore_r=3""","true","500","0.2304"
"1665","""HD""","0.83","0.5","1","0","""moore_r=3""","true","500","0.22"
"1675","""HD""","0.85","0.5","1","0","""moore_r=1""","true","500","0.0604"
"1676","""HD""","0.85","0.5","1","0","""moore_r=1""","true","500","0.0604"
"1677","""HD""","0.85","0.5","1","0","""moore_r=1""","true","500","0.0544"
"1678","""HD""","0.85","0.5","1","0","""von neumann_r=1""","true","500","0.0376"
"1672","""HD""","0.84","0.5","1","0","""moore_r=3""","true","500","0.2172"
"1673","""HD""","0.84","0.5","1","0","""moore_r=3""","true","500","0.208"
"1679","""HD""","0.85","0.5","1","0","""von neumann_r=1""","true","500","0.0432"
"1680","""HD""","0.85","0.5","1","0","""von neumann_r=1""","true","500","0.0452"
"1674","""HD""","0.84","0.5","1","0","""moore_r=3""","true","500","0.2112"
"1684","""HD""","0.86","0.5","1","0","""moore_r=1""","true","500","0.0404"
"1685","""HD""","0.86","0.5","1","0","""moore_r=1""","true","500","0.0408"
"1686","""HD""","0.86","0.5","1","0","""moore_r=1""","true","500","0.0348"
"1687","""HD""","0.86","0.5","1","0","""von neumann_r=1""","true","500","0.0096"
"1688","""HD""","0.86","0.5","1","0","""von neumann_r=1""","true","500","0.0136"
"1689","""HD""","0.86","0.5","1","0","""von neumann_r=1""","true","500","0.0096"
"1681","""HD""","0.85","0.5","1","0","""moore_r=3""","true","500","0.2036"
"1683","""HD""","0.85","0.5","1","0","""moore_r=3""","true","500","0.2004"
"1682","""HD""","0.85","0.5","1","0","""moore_r=3""","true","500","0.1988"
"1693","""HD""","0.87","0.5","1","0","""moore_r=1""","true","500","0.0292"
"1694","""HD""","0.87","0.5","1","0","""moore_r=1""","true","500","0.0332"
"1695","""HD""","0.87","0.5","1","0","""moore_r=1""","true","500","0.0288"
"1696","""HD""","0.87","0.5","1","0","""von neumann_r=1""","true","344","0"
"1697","""HD""","0.87","0.5","1","0","""von neumann_r=1""","true","395","0"
"1698","""HD""","0.87","0.5","1","0","""von neumann_r=1""","true","267","0"
"1690","""HD""","0.86","0.5","1","0","""moore_r=3""","true","500","0.1848"
"1691","""HD""","0.86","0.5","1","0","""moore_r=3""","true","500","0.1872"
"1692","""HD""","0.86","0.5","1","0","""moore_r=3""","true","500","0.1812"
"1702","""HD""","0.88","0.5","1","0","""moore_r=1""","true","500","0.0052"
"1703","""HD""","0.88","0.5","1","0","""moore_r=1""","true","500","0.0040"
"1704","""HD""","0.88","0.5","1","0","""moore_r=1""","true","500","0.0024"
"1705","""HD""","0.88","0.5","1","0","""von neumann_r=1""","true","160","0"
"1706","""HD""","0.88","0.5","1","0","""von neumann_r=1""","true","280","0"
"1707","""HD""","0.88","0.5","1","0","""von neumann_r=1""","true","206","0"
"1700","""HD""","0.87","0.5","1","0","""moore_r=3""","true","500","0.162"
"1699","""HD""","0.87","0.5","1","0","""moore_r=3""","true","500","0.168"
"1701","""HD""","0.87","0.5","1","0","""moore_r=3""","true","500","0.1648"
"1711","""HD""","0.89","0.5","1","0","""moore_r=1""","true","500","4.0E-4"
"1712","""HD""","0.89","0.5","1","0","""moore_r=1""","true","429","0"
"1713","""HD""","0.89","0.5","1","0","""moore_r=1""","true","397","0"
"1714","""HD""","0.89","0.5","1","0","""von neumann_r=1""","true","194","0"
"1715","""HD""","0.89","0.5","1","0","""von neumann_r=1""","true","231","0"
"1716","""HD""","0.89","0.5","1","0","""von neumann_r=1""","true","209","0"
"1708","""HD""","0.88","0.5","1","0","""moore_r=3""","true","500","0.1516"
"1709","""HD""","0.88","0.5","1","0","""moore_r=3""","true","500","0.1544"
