"BehaviorSpace results (NetLogo 5.1.0)"
"task2.nlogo"
"PD HD neighborhood cost"
"12/17/2014 23:21:36:759 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","game","cost","initial_propD","benefit","baseline_fitness","neighborhood","play_spatial","[step]","count patches with [strategy_current = ""C""]"
"3487","""HD""","0.45","0.01","1","0","""moore_r=1""","true","1000","1496"
"3488","""HD""","0.45","0.01","1","0","""moore_r=1""","true","1000","1502"
"3490","""HD""","0.45","0.01","1","0","""moore_r=1""","true","1000","1471"
"3489","""HD""","0.45","0.01","1","0","""moore_r=1""","true","1000","1465"
"3491","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1559"
"3492","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1552"
"3479","""HD""","0.44","0.01","1","0","""moore_r=3""","true","1000","1653"
"3493","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1560"
"3480","""HD""","0.44","0.01","1","0","""moore_r=3""","true","1000","1625"
"3495","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1558"
"3494","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1522"
"3496","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1582"
"3497","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1554"
"3498","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1557"
"3500","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1543"
"3499","""HD""","0.45","0.01","1","0","""von neumann_r=1""","true","1000","1531"
"3502","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1627"
"3501","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1615"
"3503","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1632"
"3504","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1607"
"3505","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1616"
"3506","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1619"
"3507","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1626"
"3511","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1457"
"3508","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1604"
"3512","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1441"
"3513","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1436"
"3514","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1458"
"3515","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1450"
"3516","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1437"
"3517","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1451"
"3518","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1452"
"3519","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1467"
"3520","""HD""","0.46","0.01","1","0","""moore_r=1""","true","1000","1436"
"3522","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1509"
"3521","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1546"
"3509","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1607"
"3523","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1529"
"3524","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1544"
"3525","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1496"
"3510","""HD""","0.45","0.01","1","0","""moore_r=3""","true","1000","1612"
"3526","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1540"
"3528","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1520"
"3529","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1541"
"3527","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1518"
"3530","""HD""","0.46","0.01","1","0","""von neumann_r=1""","true","1000","1493"
"3531","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1591"
"3534","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1604"
"3532","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1602"
"3533","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1587"
"3535","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1582"
"3536","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1594"
"3537","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1583"
"3538","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1596"
"3541","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1422"
"3542","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1407"
"3543","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1445"
"3545","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1439"
"3544","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1417"
"3546","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1439"
"3547","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1412"
"3548","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1394"
"3549","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1426"
"3550","""HD""","0.47","0.01","1","0","""moore_r=1""","true","1000","1438"
"3551","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1480"
"3552","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1539"
"3539","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1595"
"3554","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1494"
"3553","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1487"
"3555","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1494"
"3540","""HD""","0.46","0.01","1","0","""moore_r=3""","true","1000","1590"
"3556","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1485"
"3558","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1480"
"3559","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1497"
"3557","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1488"
"3560","""HD""","0.47","0.01","1","0","""von neumann_r=1""","true","1000","1506"
"3561","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1568"
"3562","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1573"
"3563","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1562"
"3564","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1568"
"3565","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1575"
"3566","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1568"
"3568","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1578"
"3567","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1571"
"3571","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1402"
"3572","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1403"
"3573","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1376"
"3574","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1418"
"3575","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1387"
"3576","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1393"
"3577","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1438"
"3579","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1410"
"3578","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1411"
"3580","""HD""","0.48","0.01","1","0","""moore_r=1""","true","1000","1384"
"3581","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1479"
"3569","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1567"
"3582","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1479"
"3583","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1491"
"3570","""HD""","0.47","0.01","1","0","""moore_r=3""","true","1000","1569"
"3584","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1492"
"3585","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1510"
"3587","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1494"
"3586","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1457"
"3588","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1476"
"3589","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1481"
"3590","""HD""","0.48","0.01","1","0","""von neumann_r=1""","true","1000","1466"
"3592","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1568"
"3593","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1559"
"3591","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1555"
"3594","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1544"
"3595","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1545"
"3596","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1555"
"3598","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1557"
"3597","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1558"
"3601","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1365"
"3602","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1373"
"3603","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1390"
"3604","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1366"
"3605","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1392"
"3606","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1367"
"3607","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1371"
"3609","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1382"
"3608","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1380"
"3610","""HD""","0.49","0.01","1","0","""moore_r=1""","true","1000","1354"
"3611","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1451"
"3612","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1436"
"3599","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1547"
"3613","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1450"
"3614","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1434"
"3615","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1467"
"3600","""HD""","0.48","0.01","1","0","""moore_r=3""","true","1000","1553"
"3616","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1447"
"3617","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1432"
"3618","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1459"
"3619","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1477"
"3620","""HD""","0.49","0.01","1","0","""von neumann_r=1""","true","1000","1441"
"3621","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1522"
"3622","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1533"
"3623","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1514"
"3624","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1523"
"3626","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1505"
"3625","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1533"
"3627","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1516"
"3631","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1354"
"3628","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1530"
"3632","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1375"
"3633","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1332"
"3634","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1351"
"3635","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1348"
"3636","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1355"
"3637","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1318"
"3638","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1334"
"3640","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1344"
"3639","""HD""","0.5","0.01","1","0","""moore_r=1""","true","1000","1369"
"3641","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1429"
"3629","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1542"
"3642","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1389"
"3630","""HD""","0.49","0.01","1","0","""moore_r=3""","true","1000","1527"
"3643","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1417"
"3644","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1393"
"3646","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1439"
"3645","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1398"
"3648","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1438"
"3647","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1417"
"3649","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1452"
"3650","""HD""","0.5","0.01","1","0","""von neumann_r=1""","true","1000","1458"
"3651","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1513"
"3652","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1508"
"3653","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1514"
"3654","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1519"
"3655","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1503"
"3657","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1512"
"3656","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1495"
"3661","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1351"
"3658","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1476"
"3662","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1322"
"3663","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1322"
"3664","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1336"
"3665","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1308"
"3666","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1316"
"3668","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1318"
"3667","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1305"
"3669","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1331"
"3670","""HD""","0.51","0.01","1","0","""moore_r=1""","true","1000","1327"
"3671","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1393"
"3659","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1514"
"3672","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1379"
"3673","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1405"
"3674","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1384"
"3660","""HD""","0.5","0.01","1","0","""moore_r=3""","true","1000","1496"
"3675","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1358"
"3676","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1419"
"3677","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1410"
"3678","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1402"
"3680","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1377"
"3679","""HD""","0.51","0.01","1","0","""von neumann_r=1""","true","1000","1397"
"3681","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1483"
"3682","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1488"
"3683","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1476"
"3684","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1474"
"3685","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1482"
"3686","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1486"
"3687","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1494"
"3688","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1475"
"3691","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1304"
"3693","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1312"
"3692","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1291"
"3694","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1297"
"3695","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1285"
"3696","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1288"
"3697","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1324"
"3698","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1295"
"3699","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1283"
"3700","""HD""","0.52","0.01","1","0","""moore_r=1""","true","1000","1324"
"3702","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1365"
"3701","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1426"
"3689","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1491"
"3690","""HD""","0.51","0.01","1","0","""moore_r=3""","true","1000","1488"
"3703","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1336"
"3705","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1418"
"3704","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1378"
"3706","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1353"
"3708","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1356"
"3707","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1389"
"3709","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1414"
"3710","""HD""","0.52","0.01","1","0","""von neumann_r=1""","true","1000","1369"
"3711","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1471"
"3712","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1474"
"3714","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1460"
"3713","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1473"
"3715","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1456"
"3716","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1473"
"3717","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1458"
"3718","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1467"
"3721","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1316"
"3722","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1254"
"3723","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1257"
"3725","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1267"
"3724","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1265"
"3726","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1267"
"3727","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1300"
"3728","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1281"
"3729","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1275"
"3730","""HD""","0.53","0.01","1","0","""moore_r=1""","true","1000","1280"
"3731","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1352"
"3732","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1372"
"3719","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1461"
"3734","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1374"
"3735","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1378"
"3733","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1338"
"3720","""HD""","0.52","0.01","1","0","""moore_r=3""","true","1000","1463"
"3736","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1347"
"3737","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1385"
"3739","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1366"
"3738","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1345"
"3740","""HD""","0.53","0.01","1","0","""von neumann_r=1""","true","1000","1355"
"3741","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1431"
"3742","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1445"
"3744","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1452"
"3743","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1418"
"3745","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1434"
"3746","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1440"
"3747","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1434"
"3748","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1437"
"3751","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1249"
"3752","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1226"
"3753","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1249"
"3754","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1237"
"3755","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1260"
"3757","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1228"
"3756","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1241"
"3758","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1268"
"3759","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1271"
"3760","""HD""","0.54","0.01","1","0","""moore_r=1""","true","1000","1235"
"3761","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1336"
"3762","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1332"
"3749","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1430"
"3763","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1351"
"3764","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1334"
"3765","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1328"
"3750","""HD""","0.53","0.01","1","0","""moore_r=3""","true","1000","1454"
"3768","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1335"
"3767","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1311"
"3766","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1327"
"3769","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1324"
"3770","""HD""","0.54","0.01","1","0","""von neumann_r=1""","true","1000","1332"
"3771","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1403"
"3773","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1401"
"3774","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1422"
"3772","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1414"
"3775","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1417"
"3777","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1399"
"3776","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1410"
"3778","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1392"
"3781","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1226"
"3782","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1223"
"3783","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1241"
"3784","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1236"
"3785","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1214"
"3787","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1222"
"3786","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1231"
"3788","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1231"
"3789","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1253"
"3790","""HD""","0.55","0.01","1","0","""moore_r=1""","true","1000","1207"
"3791","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1313"
"3792","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1242"
"3779","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1411"
"3793","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1294"
"3794","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1297"
"3780","""HD""","0.54","0.01","1","0","""moore_r=3""","true","1000","1420"
"3795","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1324"
"3798","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1312"
"3797","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1290"
"3796","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1311"
"3799","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1291"
"3800","""HD""","0.55","0.01","1","0","""von neumann_r=1""","true","1000","1272"
"3801","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1392"
"3802","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1398"
"3803","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1393"
"3804","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1407"
"3805","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1393"
"3808","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1380"
"3807","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1386"
"3806","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1418"
"3811","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1173"
"3812","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1201"
"3813","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1221"
"3814","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1192"
"3815","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1179"
"3817","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1194"
"3816","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1193"
"3818","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1195"
"3819","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1197"
"3820","""HD""","0.56","0.01","1","0","""moore_r=1""","true","1000","1201"
"3821","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1238"
"3822","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1260"
"3823","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1204"
"3824","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1278"
"3810","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1398"
"3809","""HD""","0.55","0.01","1","0","""moore_r=3""","true","1000","1381"
"3826","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1232"
"3825","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1248"
"3827","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1259"
"3828","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1256"
"3829","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1244"
"3830","""HD""","0.56","0.01","1","0","""von neumann_r=1""","true","1000","1309"
"3831","""HD""","0.56","0.01","1","0","""moore_r=3""","true","1000","1367"
"3832","""HD""","0.56","0.01","1","0","""moore_r=3""","true","1000","1355"
