"BehaviorSpace results (NetLogo 5.0.5)"
"extended_prisoners_dilemma.nlogo"
"experiment_stable_coexistence_variation_of_costs"
"12/14/2014 21:21:09:026 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","benefit","initial_propD","play_pd","cost","baseline_fitness","play_spatial","[step]","count patches with [strategy_current = ""C""] / (count patches)"
"256","1","0.6","false","0.05","0","false","500","0.9736"
"247","1","0.6","false","0.04","0","false","500","0.9812"
"257","1","0.6","false","0.05","0","false","500","0.9784"
"259","1","0.6","false","0.05","0","false","500","0.974"
"260","1","0.6","false","0.05","0","false","500","0.974"
"261","1","0.6","false","0.05","0","false","500","0.9728"
"262","1","0.6","false","0.05","0","false","500","0.9792"
"263","1","0.6","false","0.05","0","false","500","0.9764"
"264","1","0.6","false","0.05","0","false","500","0.9724"
"265","1","0.6","false","0.05","0","false","500","0.9652"
"266","1","0.6","false","0.05","0","false","500","0.9772"
"258","1","0.6","false","0.05","0","false","500","0.974"
"267","1","0.6","false","0.05","0","false","500","0.974"
"269","1","0.6","false","0.05","0","false","500","0.976"
"270","1","0.6","false","0.05","0","false","500","0.968"
"271","1","0.6","false","0.05","0","false","500","0.9736"
"272","1","0.6","false","0.05","0","false","500","0.968"
"273","1","0.6","false","0.05","0","false","500","0.9736"
"274","1","0.6","false","0.05","0","false","500","0.9768"
"275","1","0.6","false","0.05","0","false","500","0.9748"
"276","1","0.6","false","0.05","0","false","500","0.9808"
"277","1","0.6","false","0.05","0","false","500","0.9736"
"268","1","0.6","false","0.05","0","false","500","0.9728"
"278","1","0.6","false","0.05","0","false","500","0.972"
"280","1","0.6","false","0.05","0","false","500","0.9772"
"281","1","0.6","false","0.05","0","false","500","0.9776"
"282","1","0.6","false","0.05","0","false","500","0.9796"
"283","1","0.6","false","0.05","0","false","500","0.9788"
"284","1","0.6","false","0.05","0","false","500","0.9784"
"285","1","0.6","false","0.05","0","false","500","0.974"
"286","1","0.6","false","0.05","0","false","500","0.9712"
"287","1","0.6","false","0.05","0","false","500","0.9836"
"279","1","0.6","false","0.05","0","false","500","0.9712"
"288","1","0.6","false","0.05","0","false","500","0.9748"
"290","1","0.6","false","0.05","0","false","500","0.9736"
"291","1","0.6","false","0.05","0","false","500","0.9776"
"292","1","0.6","false","0.05","0","false","500","0.9768"
"293","1","0.6","false","0.05","0","false","500","0.9748"
"294","1","0.6","false","0.05","0","false","500","0.9684"
"295","1","0.6","false","0.05","0","false","500","0.9812"
"296","1","0.6","false","0.05","0","false","500","0.9748"
"297","1","0.6","false","0.05","0","false","500","0.972"
"298","1","0.6","false","0.05","0","false","500","0.976"
"289","1","0.6","false","0.05","0","false","500","0.9716"
"299","1","0.6","false","0.05","0","false","500","0.9748"
"301","1","0.6","false","0.06","0","false","500","0.9708"
"302","1","0.6","false","0.06","0","false","500","0.9664"
"303","1","0.6","false","0.06","0","false","500","0.9648"
"304","1","0.6","false","0.06","0","false","500","0.9716"
"305","1","0.6","false","0.06","0","false","500","0.9664"
"306","1","0.6","false","0.06","0","false","500","0.9712"
"307","1","0.6","false","0.06","0","false","500","0.968"
"308","1","0.6","false","0.06","0","false","500","0.9644"
"300","1","0.6","false","0.05","0","false","500","0.9776"
"309","1","0.6","false","0.06","0","false","500","0.97"
"311","1","0.6","false","0.06","0","false","500","0.966"
"312","1","0.6","false","0.06","0","false","500","0.972"
"313","1","0.6","false","0.06","0","false","500","0.9712"
"314","1","0.6","false","0.06","0","false","500","0.9696"
"315","1","0.6","false","0.06","0","false","500","0.9728"
"316","1","0.6","false","0.06","0","false","500","0.9712"
"317","1","0.6","false","0.06","0","false","500","0.9656"
"318","1","0.6","false","0.06","0","false","500","0.9672"
"319","1","0.6","false","0.06","0","false","500","0.9672"
"310","1","0.6","false","0.06","0","false","500","0.9656"
"320","1","0.6","false","0.06","0","false","500","0.9708"
"322","1","0.6","false","0.06","0","false","500","0.9688"
"323","1","0.6","false","0.06","0","false","500","0.9708"
"324","1","0.6","false","0.06","0","false","500","0.9668"
"325","1","0.6","false","0.06","0","false","500","0.9728"
"326","1","0.6","false","0.06","0","false","500","0.9624"
"327","1","0.6","false","0.06","0","false","500","0.9676"
"328","1","0.6","false","0.06","0","false","500","0.9652"
"329","1","0.6","false","0.06","0","false","500","0.9732"
"321","1","0.6","false","0.06","0","false","500","0.968"
"330","1","0.6","false","0.06","0","false","500","0.964"
"332","1","0.6","false","0.06","0","false","500","0.9696"
"333","1","0.6","false","0.06","0","false","500","0.9652"
"334","1","0.6","false","0.06","0","false","500","0.9724"
"335","1","0.6","false","0.06","0","false","500","0.9752"
"336","1","0.6","false","0.06","0","false","500","0.9756"
"337","1","0.6","false","0.06","0","false","500","0.97"
"338","1","0.6","false","0.06","0","false","500","0.97"
"339","1","0.6","false","0.06","0","false","500","0.9676"
"340","1","0.6","false","0.06","0","false","500","0.968"
"331","1","0.6","false","0.06","0","false","500","0.9656"
"341","1","0.6","false","0.06","0","false","500","0.9704"
"343","1","0.6","false","0.06","0","false","500","0.9652"
"344","1","0.6","false","0.06","0","false","500","0.9736"
"345","1","0.6","false","0.06","0","false","500","0.9732"
"346","1","0.6","false","0.06","0","false","500","0.9748"
"347","1","0.6","false","0.06","0","false","500","0.9712"
"348","1","0.6","false","0.06","0","false","500","0.9692"
"349","1","0.6","false","0.06","0","false","500","0.9664"
"350","1","0.6","false","0.06","0","false","500","0.9724"
"342","1","0.6","false","0.06","0","false","500","0.9688"
"351","1","0.6","false","0.07","0","false","500","0.966"
"353","1","0.6","false","0.07","0","false","500","0.9632"
"354","1","0.6","false","0.07","0","false","500","0.9604"
"355","1","0.6","false","0.07","0","false","500","0.96"
"356","1","0.6","false","0.07","0","false","500","0.966"
"357","1","0.6","false","0.07","0","false","500","0.9652"
"358","1","0.6","false","0.07","0","false","500","0.9692"
"359","1","0.6","false","0.07","0","false","500","0.9624"
"360","1","0.6","false","0.07","0","false","500","0.966"
"352","1","0.6","false","0.07","0","false","500","0.9672"
"361","1","0.6","false","0.07","0","false","500","0.9632"
"363","1","0.6","false","0.07","0","false","500","0.9696"
"364","1","0.6","false","0.07","0","false","500","0.9624"
"365","1","0.6","false","0.07","0","false","500","0.9668"
"366","1","0.6","false","0.07","0","false","500","0.9564"
"367","1","0.6","false","0.07","0","false","500","0.9632"
"368","1","0.6","false","0.07","0","false","500","0.9688"
"369","1","0.6","false","0.07","0","false","500","0.9672"
"370","1","0.6","false","0.07","0","false","500","0.9644"
"362","1","0.6","false","0.07","0","false","500","0.9636"
"371","1","0.6","false","0.07","0","false","500","0.96"
"373","1","0.6","false","0.07","0","false","500","0.9576"
"374","1","0.6","false","0.07","0","false","500","0.9644"
"375","1","0.6","false","0.07","0","false","500","0.97"
"376","1","0.6","false","0.07","0","false","500","0.9548"
"377","1","0.6","false","0.07","0","false","500","0.964"
"378","1","0.6","false","0.07","0","false","500","0.962"
"379","1","0.6","false","0.07","0","false","500","0.964"
"380","1","0.6","false","0.07","0","false","500","0.966"
"381","1","0.6","false","0.07","0","false","500","0.9692"
"372","1","0.6","false","0.07","0","false","500","0.9596"
"382","1","0.6","false","0.07","0","false","500","0.972"
"384","1","0.6","false","0.07","0","false","500","0.9664"
"385","1","0.6","false","0.07","0","false","500","0.9612"
"386","1","0.6","false","0.07","0","false","500","0.9604"
"387","1","0.6","false","0.07","0","false","500","0.9704"
"388","1","0.6","false","0.07","0","false","500","0.9676"
"389","1","0.6","false","0.07","0","false","500","0.9624"
"390","1","0.6","false","0.07","0","false","500","0.9568"
"391","1","0.6","false","0.07","0","false","500","0.9656"
"383","1","0.6","false","0.07","0","false","500","0.9656"
"392","1","0.6","false","0.07","0","false","500","0.962"
"394","1","0.6","false","0.07","0","false","500","0.9596"
"395","1","0.6","false","0.07","0","false","500","0.9608"
"396","1","0.6","false","0.07","0","false","500","0.9648"
"397","1","0.6","false","0.07","0","false","500","0.96"
"398","1","0.6","false","0.07","0","false","500","0.9628"
"399","1","0.6","false","0.07","0","false","500","0.968"
"400","1","0.6","false","0.07","0","false","500","0.9688"
"401","1","0.6","false","0.08","0","false","500","0.962"
"402","1","0.6","false","0.08","0","false","500","0.9568"
"393","1","0.6","false","0.07","0","false","500","0.96"
"403","1","0.6","false","0.08","0","false","500","0.9528"
"405","1","0.6","false","0.08","0","false","500","0.9592"
"406","1","0.6","false","0.08","0","false","500","0.9548"
"407","1","0.6","false","0.08","0","false","500","0.9496"
"408","1","0.6","false","0.08","0","false","500","0.96"
"409","1","0.6","false","0.08","0","false","500","0.9644"
"410","1","0.6","false","0.08","0","false","500","0.9576"
"411","1","0.6","false","0.08","0","false","500","0.9572"
"412","1","0.6","false","0.08","0","false","500","0.9548"
"404","1","0.6","false","0.08","0","false","500","0.9572"
"413","1","0.6","false","0.08","0","false","500","0.9668"
"415","1","0.6","false","0.08","0","false","500","0.9556"
"416","1","0.6","false","0.08","0","false","500","0.9564"
"417","1","0.6","false","0.08","0","false","500","0.9536"
"418","1","0.6","false","0.08","0","false","500","0.9588"
"419","1","0.6","false","0.08","0","false","500","0.9608"
"420","1","0.6","false","0.08","0","false","500","0.9592"
"421","1","0.6","false","0.08","0","false","500","0.9528"
"422","1","0.6","false","0.08","0","false","500","0.9616"
"414","1","0.6","false","0.08","0","false","500","0.954"
"423","1","0.6","false","0.08","0","false","500","0.9636"
"425","1","0.6","false","0.08","0","false","500","0.958"
"426","1","0.6","false","0.08","0","false","500","0.9636"
"427","1","0.6","false","0.08","0","false","500","0.9568"
"428","1","0.6","false","0.08","0","false","500","0.9552"
"429","1","0.6","false","0.08","0","false","500","0.9488"
"430","1","0.6","false","0.08","0","false","500","0.9652"
"431","1","0.6","false","0.08","0","false","500","0.9592"
"432","1","0.6","false","0.08","0","false","500","0.9564"
"424","1","0.6","false","0.08","0","false","500","0.964"
"433","1","0.6","false","0.08","0","false","500","0.9568"
"435","1","0.6","false","0.08","0","false","500","0.9576"
